,0
0,-1.63924173833
1,-0.313842980296
2,-1.07198220995
3,-0.687939924985
4,-0.923366725794
5,-1.29035844627
6,-2.40944408025
7,-0.778070667908
8,-0.213902498956
9,-0.080421112854
