,0,1,2,3,4,5,6,7,8,9
0,-0.0883493188518,-1.4341217435,-1.70583571033,-1.67181274441,-1.83978098235,-2.14986156212,-1.32664667767,-1.02760188897,-1.54652962612,-0.390031712284
1,-2.67365150267,-1.84274674451,-2.62425928701,-2.27140933987,-2.45036889338,-2.89804792628,-2.21605111491,-1.42226922332,-2.64442831631,-1.5402359986
2,-2.11685176824,-1.30778112646,-2.08146157916,-2.53028439821,-0.922084766689,-1.86744836619,-2.13613494315,-2.10388355691,-1.0529781964,-2.22268713531
3,-1.264642023,-2.12354167186,-0.854628519998,-1.03011478633,-2.60863547755,-1.82718085245,-1.57492143675,-2.03107039993,-1.50505716844,-2.4528286223
4,-1.23003123941,0.454746310618,-1.69160403158,-1.39218350849,-1.24878668296,-0.653187727459,-0.949868486835,-1.44013821605,-1.17891259049,-1.27203397802
5,-0.0789777183543,-0.0918558764359,0.0761191396931,-0.00323327713145,-0.0909553693739,-0.201832188455,0.0432397148444,0.0878599898663,0.019780260688,0.0506727021664
6,-1.74036789887,-1.83654354765,-0.949537386918,-1.56252885659,-1.8831231578,-1.82085782759,-1.90959853179,-0.73757502348,-0.801611769123,-2.0391931504
7,-0.524534773681,-1.71507004638,-0.611989910792,-1.84085606739,-1.94225380095,-2.04332291008,-1.68733833277,-0.820171567768,-1.96112870452,-1.85913867345
8,0.0765367788311,-0.153295139496,-0.0848216449288,0.191137134899,0.134045360126,-0.165124331836,-0.04989157345,-0.0268074869226,-0.0588571891517,0.105907926837
9,-0.436614188654,-1.74531440635,-2.12473156567,-1.6553570102,-1.80773636792,-2.08193452244,-1.49768961896,-1.4668203119,-2.2986003705,-1.95240337073
10,-1.37709752179,-1.3051939472,-2.33180130174,-2.56592758531,-2.91763457253,-2.46100761586,-1.93556957687,-2.6415302714,-1.29479887494,-2.67851084176
11,-2.3898450906,-1.29753781889,-2.10583318012,-1.3064021007,-2.32987159651,-1.355197309,-2.59640954221,-2.25559318026,-2.24278951603,-1.30924925546
12,-1.10599723553,-2.36504162857,-2.6924215812,-2.19119189851,-1.9407535404,-2.34769662093,-1.31108733296,-2.43710744066,-2.24051163625,-1.22310722917
13,0.0970332866899,-0.131007176637,-0.199443646082,-0.0862299984252,0.000734347283555,-0.11305096818,-0.078231332909,0.00612123105961,0.153407543375,0.142860149422
14,-2.07798904405,-2.0558210142,-2.11109150795,-1.14367368727,-2.00267122588,-1.7295573946,-2.21544829856,-2.24849744922,-1.24413492884,-1.08531435373
15,-0.0337305321239,0.207910690721,0.0414516435842,-0.0329748000498,-0.0702791673416,0.120477036066,0.111144960188,0.0255957428975,-0.153440477676,0.106175319153
16,-1.18890721982,-1.10832164393,-0.869283504205,-1.8976162234,-1.52497655713,-2.24054203845,-2.46372564822,-2.22749590958,-2.21873328349,-1.91858583771
17,-2.09954445173,-2.1992281199,-2.15354898218,-2.38009585266,-2.26469875852,-2.16897555378,-1.92918325366,-2.04042075892,-0.940503494544,-1.204818468
18,0.0476424566018,0.0353952383472,0.137502239057,0.0238174215717,0.113595789568,-0.141641135879,0.100506382062,0.0790031416967,-0.0476539032516,0.0990215938383
19,-0.852078886988,-1.93241908897,-2.09274850435,-2.34059946092,-2.52398600572,-1.47296334416,-1.93691779447,-2.6174023905,-0.804518594728,-1.88579436521
20,-1.68827338179,-0.394157944249,-0.469998056458,-2.11491001788,-1.83032880347,-1.76381928759,-1.32952929857,-1.28648940692,-1.81814521452,-1.99081081086
21,-0.907303156667,-2.39389395313,-1.99421072352,-2.22078639252,-1.87545890611,-2.24042875067,-1.20770023351,-2.55873066312,-1.21521485665,-2.42909536378
22,-0.937873517017,-2.31264395323,-1.65738107719,-2.08620969178,-2.447224336,-2.41411501818,-2.15087961621,-1.25887915284,-0.962685166157,-2.35617646225
23,-1.2397311028,-2.58817224718,-1.9977907262,-2.17403634441,-2.21452923785,-2.28618538027,-2.41619754297,-2.51590579718,-1.32738207982,-1.69918639215
24,-0.129963020808,0.19912114404,0.123224871896,-0.134173298241,-0.0684681739189,-0.051962896881,-0.090547649331,0.0661452352156,-0.0350287352388,-0.00945746125344
25,-1.53108755925,-0.257581821974,-1.71083890832,-1.86611071524,-0.1332257156,-1.57018725308,-1.62486183157,-1.73960172468,-1.66390647501,-1.68651040402
26,-0.956790338253,-2.01644235887,-0.625199479947,-1.68043970103,-1.97725000679,-1.63057647954,-1.55545216275,-1.84417090488,-0.896484050031,-2.00586526799
27,-1.64345753625,-1.71830934414,-0.54495418302,-1.46009133903,-1.94130563647,-1.97206642192,-1.13423028584,-0.854879654764,-2.04428192933,-0.858697404851
28,-1.12364599878,-1.66439863566,-1.02615942636,-1.37173674905,-1.48004805984,-1.47296884946,0.122233461726,0.113855287799,-1.36620380573,-1.94186961541
29,-1.26985347079,-1.12462820363,-1.56867573503,-2.50681560388,-1.01322605485,-2.27497798214,-1.63644890611,-2.39195545191,-2.26250375187,-2.19466321905
30,-1.44386394697,-1.58118296496,-1.42226521516,-1.57603726174,-1.71793772496,-0.185669410288,-1.5238820623,-1.52225378329,-0.963510410072,-0.36659377264
31,-1.45460099099,-0.0684871442085,-0.170026010535,-1.76685821336,-1.18148619261,-1.4745515616,-0.240770746863,-1.50077454584,-1.44745698856,-1.90357216818
32,-0.606219354598,-1.92377404878,-1.94466315583,-2.27411289183,-1.91400829727,-2.33820900114,-1.84325644103,-1.94169961383,-1.80131779844,-0.676197155367
33,-1.47565264577,-1.02655138185,-2.45906307163,-2.44240914784,-2.53485011061,-1.08649931292,-1.54809917671,-1.1403765958,-1.86770836406,-2.42891056283
34,-1.83730039652,-1.9345515081,-0.160433099014,-1.80948908707,-1.13300882229,-1.54343370099,-1.11961678636,-1.65229283615,-1.89184562706,-1.68040618867
35,-2.08883368598,-1.03939511559,-1.12340301671,-1.08559352896,-2.49313538589,-2.10363528522,-2.23973700129,-1.05172552981,-2.12767661215,-2.41632703219
36,-1.46329484372,-2.2976606829,-2.23524996363,-2.15163008602,-2.52689769011,-1.80975700166,-2.19458793988,-2.79141218933,-1.18023493633,-1.30550176187
37,-1.97893393772,-1.8729585623,-2.02125850081,-2.03600189617,-1.43990178538,-2.17057218666,-1.79961511693,-0.696007969181,-2.30862666377,-1.11554931993
38,-1.04605691732,-1.6596062225,-1.57893634373,-1.50542238827,-1.64473588362,-1.57106158943,-1.3721555301,-0.441017960838,-1.47183126056,-1.73032138984
39,-1.95887694791,-1.6124028556,-0.667141197864,-2.34114343628,-0.479401736274,-1.90675481913,-1.12310130817,-1.84056761196,-2.38558869625,-1.52827595339
40,-2.14525926034,-1.4293872525,-2.26222015753,-2.43301930097,-0.922000536913,-2.20132765768,-2.2500845488,-2.40707843142,-1.81249596992,-1.64618127681
41,-0.13036315707,0.0511953145469,0.0540972343892,-0.0562176433805,0.0898945559626,-0.0960734689399,0.189534569656,0.120165368366,-0.012296368999,0.0983229177779
42,-0.125443790812,-0.064687907149,-0.0246519914785,0.0371984898519,0.0523670975456,0.0997106719062,-0.147330666387,-0.0364501081658,0.0236261528877,0.0372920954622
43,-1.86362699305,-0.868394545322,-1.9166168564,-0.858327949299,-1.17492180834,-0.826514274021,-2.04776332658,-2.04005118246,-2.11988377658,-2.08772158684
44,0.0897267512805,-0.0195340791442,0.0255600502992,0.0848456480527,0.0409325705376,0.00269530862957,0.0738682202004,0.121231134139,0.116287078415,0.107427202982
45,-0.122657438017,-0.093574262347,-0.216535078262,0.02467841973,0.00690170183094,0.0670772915042,0.121384250654,-0.108684420256,-0.0803774070252,-0.0206446290181
46,-2.32176026689,-2.39975356759,-1.95045916078,-0.866207473909,-2.26993302509,-0.787775610175,-1.87140791378,-2.46151618003,-1.00011926371,-1.2503785228
47,-0.931131082406,-0.822572021843,-0.885232081561,-2.20735060443,-1.76875053022,-2.10005977194,-1.71755688438,-0.931426732593,-2.10997125638,-2.12684085899
48,-1.05064749856,-0.271212910796,-0.733112481006,-1.55967455017,-1.84611604753,-1.47458561236,-1.2813467659,-1.27310025801,-1.39865745236,-1.63120324229
49,-1.27094180984,-2.16714686424,-0.196677734716,-1.67630414468,-1.57972851536,-1.52764124773,-0.180150211823,-1.54455316614,-1.5434986396,-1.6630827733
50,-0.077735059074,-0.0328046393733,-0.171061323112,0.127174720858,-0.0257997978153,0.165640895163,-0.0461190675073,-0.0116147397152,-0.115068392649,0.123234602955
51,-1.72523936083,-1.74279948113,-0.65444414228,-1.09570389821,-1.54638823761,-1.44723994304,-0.0579359070881,-1.31074462932,-1.31045463141,-1.72696272889
52,-2.07380561656,-1.34286555073,-2.36789066974,-2.55679698818,-0.928433364673,-2.72211202239,-1.92867553357,-1.42238870106,-2.6536809569,-1.94373118297
53,-1.54824021433,-1.04214353331,-0.320224380334,-1.12257427806,-1.6066928855,-1.27921907813,-0.584503311347,-0.626715597482,-1.92985934158,-1.93659623426
