,0
0,-8.62139579793
1,-8.52267420723
2,-8.31697208941
3,-7.75661357029
4,-8.17033869754
5,-8.04724911365
6,-8.51208074448
7,-8.27528501894
8,-6.97993086327
9,-7.28453268566
