,0,1,2,3,4,5,6,7,8,9
0,0.0841132391396,-0.0548275790773,-0.0661547550616,-0.0494831400412,0.0336330965593,-0.00660312886462,0.0510365815862,-0.0510427661798,0.383516230911,-0.04175254486
1,-0.0476217211997,0.0219374288158,-0.0690840223513,-0.129277719708,-0.00125288523193,0.068725197031,-0.139922799876,0.101534855767,0.0995649024048,-0.0233868968956
2,-0.702783759259,-0.280812811567,-0.62908568484,-0.730553447833,-0.0524838384911,-0.469287495834,-0.594577282262,-0.26342385246,0.315637048731,-0.515982353463
3,-0.163583183228,-0.274196630446,-0.178453522162,0.149575199038,-0.455278209092,-0.246869698539,-0.105350153247,-0.442578144094,0.3348814235,-0.568489269685
4,0.0523450415478,0.0375038089912,0.0782213622632,0.0591111841358,-0.0292888880349,0.0266490555173,-0.0288720892983,0.0502306329235,0.0585319337555,-0.0523692159122
5,-0.0211483108672,-0.147905008923,0.0404804524411,-0.00528059863175,-0.000142069130749,0.261466107917,-0.0992526210483,-0.356638494573,0.0391617121168,-0.0969499858764
6,-0.0015002070369,-0.0643515909963,-0.091271101246,0.0229284294707,0.0518343196159,0.0247666826267,0.249275012811,-0.00429708292995,-0.138017494722,0.119850089399
7,0.108686079224,0.0510153022065,0.0642974736862,-0.0124511286411,0.120467233071,0.166721199334,-0.090508337494,-0.0139418866863,-0.0394552316678,0.092859461168
8,0.0353198915303,0.037872478622,0.0283523392324,0.0658976123106,0.0513031750076,-0.031997236978,-0.1144305162,-0.0420565880409,-0.0676452311188,0.0146992143815
9,0.0783248593613,0.00146632568498,-0.228556153051,-0.014745777258,0.00771988160316,-0.184085789688,0.258487194876,-0.10100210079,-0.115633662481,0.00490593098758
10,-0.193554939295,-0.322683716069,-0.328295034647,-0.297487990315,0.278041984246,-0.156266239169,0.189327378326,-0.290493035809,0.261672683675,-0.4717089621
11,-2.01882728519,-1.93977775024,-1.46153170218,-1.30672459059,-1.53308112387,-1.676614591,-1.80998943516,-1.89648906769,-0.677043539759,-0.834369560291
12,0.0339702804783,-0.0647837465327,-0.68593885074,-0.210028373234,-0.157577643329,0.358091291721,-0.335537337265,-0.144906877386,-0.385020620496,-0.0930528481175
13,0.0537013699594,0.0242787681899,0.0205600713411,0.0316385847855,0.0121411131574,0.0536322464576,-0.0533731672777,-0.0577249974459,-0.0703225653019,-0.00321312520416
14,-0.562555662754,-0.469116492745,-0.833118163423,-1.12588268958,-0.557487473693,-0.662011549423,-1.05722509268,-0.492176140882,-1.21119535142,-0.954936589907
15,-3.01835973432,-2.45677445556,-1.88268234513,-1.8715969231,-3.44689660139,-2.92356398238,-2.90950161848,-1.89576455004,-2.16579256768,-3.03590246159
16,-0.0656805933707,-0.105034378471,-0.194159514122,-0.175234026579,0.202578824792,0.591612131495,-0.386992358787,-0.0304097252726,-0.0351399466195,-0.085207053976
17,0.0277502163658,-0.0758315141995,0.0174916607628,-0.0175310650559,-0.02831792593,0.0528147010249,-0.0158864732482,0.00697839528255,-0.0441127615301,-0.0691086503848
18,-0.0693304770074,0.0917034205808,-0.0468013354103,0.0365066329914,-0.0412735734877,0.0283861832365,-0.0125024545459,0.0257294288409,-0.0303710536152,-0.0918197018644
19,-1.72555654699,-1.66010600149,-1.39996380044,-1.52334424151,-2.15680083774,-1.77317103574,-2.09263227992,-1.9963205408,-0.825537312343,-1.65373865659
20,0.00516537343637,8.20360350875e-05,0.0728015137519,0.00456500457665,0.0771822204672,-0.041780792716,-0.0557671870364,-0.0202681355809,-0.121946172842,0.0782386358233
21,0.0848052271993,0.0747411109037,-0.0819691878533,0.0532406392371,0.0173894132216,0.098597354221,-0.0171200493253,0.0980056091079,0.113749708636,0.0666650482237
22,0.0212111370605,0.0302078146626,0.0872200345252,-0.170716130069,0.302438574771,-0.0335818559278,0.091632985335,-0.14885503045,-0.158219243742,-0.228248238308
23,0.0020599057034,-0.0223151435246,0.0177424846046,0.0483532992643,0.124631481311,0.0677529149937,-0.00601677345416,-0.0179827210118,-0.039221429915,-0.0557463872336
24,0.0576728223249,0.0540786295865,-0.0611212183337,0.00969728593496,0.0451360361573,0.0525614844835,0.0244080800977,-0.0817117978835,0.126402267194,0.0450094587803
25,0.024737035764,0.106219747723,-0.0127300221487,0.00868780499778,0.047199473314,-0.0446921920182,0.0870990556839,0.0334763008744,0.0261131785401,-0.045786845019
26,-0.63028287543,-1.44250992505,-1.51757715112,-0.186049335812,-1.38883063645,-0.289176438978,-1.00909008773,-1.16336052494,-2.05477286888,-0.60701215591
27,0.0437261464584,-0.0966818667405,0.0159008622953,-0.00778861031397,0.0658107750415,0.0953294589251,-0.043631945716,0.0205241665701,0.00877831697133,0.0187358954881
28,0.0251969782688,0.0438269994592,0.071535919363,0.0433989363378,0.0653638933883,0.0637188217562,-0.0138362430725,0.0271925227173,-0.111493340573,-0.0855055317575
29,-2.13552965026,-1.44587113332,-1.62145457714,-2.82939995808,-1.11068281084,-2.0396923572,-1.46065994715,-2.07299119385,-2.62256330572,-2.38089615636
30,-0.867928728699,-0.217988190722,-0.999301528769,-1.98119445341,-1.10542054049,-1.05954940799,-0.251068411882,-1.23006514604,-0.0508387556061,-1.25486920741
31,0.0182895305042,0.0299707294374,0.100230544149,0.0787179123285,0.0382576764276,0.0647849063978,0.00287085656354,0.0651209325483,0.0690959492429,0.00650687752078
32,-0.0573836902534,-0.022963454015,0.138422667414,0.000300031487971,-0.00977465131382,-0.00656254925545,0.0379662231821,-0.0531303956208,0.0423932080542,0.0946516970938
33,0.0395816850115,0.0455111716435,-0.0559083738036,0.0312184989123,0.0780220966579,-0.0597346368265,-0.00560844175581,-0.0186002233903,-0.00103038165274,0.0222697995347
34,-2.18379056125,-1.90792892083,-1.48881586852,-1.49251085357,-1.93298049047,-2.62575439088,-2.37568321508,-1.33009535857,-2.99642796486,-2.22350300645
