,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-0.414902756468,-0.672491664782,0.0354164433366,-0.356751428112,-0.189374639053,-0.49172807497,-0.946431977599,-1.18372805993,-0.130056275251,0.224341201133,0.402378857953,-0.145119047105,-0.84679777013,0.153787634255,-0.42746736637,0.0494140688486,-0.666359199308,-0.789893132624,0.298115136561,0.26264097717,-0.0847433502646,0.281391306768,0.426541750879,0.237562320487,0.565262509596,0.27383561827,0.456336311231,0.308713424461,0.151968504297,0.231761271561,0.100366812729,-0.117243033185,0.306887648651,0.471081465521,0.455884768375,0.231729898133,0.328362198455,-0.0572720584129,-0.419976987694,-0.0809269117806,0.635414934908,0.357427041044,-1.08173196701,-0.13221036837,-0.659672019116,0.323374496238,-1.03121104071,0.221555415024,0.528089074887,-0.669755276091
1,-0.0516833846958,-0.364147802838,-0.388093726635,0.37438127407,-0.193074155317,-0.395958368115,0.403321055794,0.301396136419,-0.13530219904,0.332755340178,0.226451161565,0.0914847771213,0.165120963025,-0.289830118316,-0.445484559429,0.107670047532,0.0394418672377,0.554450631343,-0.360907006081,0.294751338088,0.417065193282,0.0879340637912,0.334779140811,-0.117785356354,0.110755565011,0.330326510658,-0.266298784583,0.224265425841,0.31257894492,-0.045073672918,0.228041771447,-0.499281305755,0.0624444097777,0.0938836033263,0.247318738021,0.365333900993,0.214984811933,0.479736979616,-0.0677627633687,0.219627493586,-0.22137905329,-0.122904250623,0.0576929411437,0.337006975913,-0.164060325059,0.228166529673,0.580547437031,0.31728451626,0.182022203013,-0.51827384674
2,0.0858713160299,-0.137190541656,0.141027978687,0.4217947322,0.351280188668,-0.0996423774703,0.207278635378,0.243828523289,0.274089387823,0.0152844664377,-0.554272904169,0.279616135663,0.309213681681,0.122741844264,-0.318567987581,-0.234615774171,0.218819827459,0.0529887506316,0.15301672132,-0.0170229813633,0.0937120710488,-0.782373282695,0.496968451054,0.291375035439,-0.681219541451,0.268007189787,-0.276483828197,0.123852851706,-0.84617058847,-0.026964505554,0.274624509748,0.146125930601,0.295669340222,0.127636718808,0.601910154937,0.213743443794,0.349424405334,0.412493747412,0.495542621325,0.0814772508566,0.268674668581,-0.401953842456,0.347481643332,0.23025794288,0.230492217211,-0.432320017525,0.36831006695,-0.504998510005,0.0783771003849,-0.152676415469
3,0.406749598222,0.705926525811,0.817205336092,0.338685817734,0.103424833161,-0.0955661945545,0.0510146412223,-0.121543985973,-0.158619960783,-0.922204939562,-0.741405517051,0.298657191702,-0.127937312277,-0.0206581657433,0.104868861386,-0.645995770525,0.439861027957,0.357197532975,0.131727595048,0.479336029846,-0.682373063934,0.217207014304,-0.626514104698,0.119255855691,-0.806088985602,0.658355723633,0.161891001003,-0.625970140369,-0.540934904276,0.222007667674,-0.32305334306,0.430109469025,-0.325724271939,-0.046676047533,0.118167201399,0.797683381133,0.0984916666807,-0.538299053179,0.165822292396,0.234627115909,0.134497787534,0.216455359137,0.224556477561,0.0736658414339,0.0316687815135,-0.433259022064,0.0308219354654,-0.329441287396,0.161246839121,0.121421623908
4,0.305404102462,0.0765919433435,0.175254296493,0.637388742288,-0.131284484241,0.686354396935,-0.204259294328,0.18338725545,-0.0575597366667,-0.742629634422,-0.0973167844461,-0.245234053389,0.294241266734,-0.338130815867,0.65563795709,0.397981736061,-1.14547003721,0.480028000759,-0.165011282161,0.367812456367,-1.11455599404,-0.00636171141872,-0.791894454711,-0.826571254045,-0.481671536729,0.517645314626,0.162999445754,-0.344709430621,-0.434450491952,0.258697907764,-0.308866204432,-0.758797835667,0.306570515194,-0.244104922204,0.306736751828,-0.950748883878,0.375108022583,-0.242279120828,0.33826249408,0.315143436131,0.17027036668,0.523209557069,0.323729321222,-0.592186919868,0.483383190228,-0.440394331978,0.193224179573,0.274096124279,0.480696543069,0.473154403679
5,0.176224413785,0.412889326526,0.518245307989,0.414450385536,0.0342215556606,0.181188673235,-0.449251390408,0.0273349786658,-0.366906952571,-0.607872399589,-0.792163135755,-0.00680711586044,-0.591601815017,-0.211418043196,-0.20310178771,-0.460501917072,-0.0498872493642,-0.476648562855,0.361120134473,0.267635931296,-0.888505875626,0.141450810344,-0.0860916879859,0.0411410011003,0.217519655499,0.151622941238,-0.105773692308,-0.112260383882,-0.332641514895,-0.414694211714,-0.241910780952,0.082460938293,0.130345151381,0.0691898352783,0.22111084764,0.418591590191,0.432183257409,0.239170810615,0.376738256255,0.173902489717,0.0530201839441,0.153540613223,0.0420743942351,0.370099563003,-0.465806681349,-0.229318373604,0.0565630988633,-0.124076639581,0.407006458192,-0.208855541111
6,0.0481856601672,0.157512830624,0.576647638218,0.146443601369,0.0143832623203,0.432482137686,-0.119628586804,0.473303484081,0.384152037881,-0.385597855844,0.0384764028109,0.200997944798,0.779850356093,-0.240860827879,0.285752302948,0.251918969221,-0.450007088417,0.447989988826,-0.0573230811821,0.343458220181,0.601046596323,0.305591191116,0.265163349928,-0.250068530121,0.121717062349,-0.173827401945,-0.0241537928304,-0.339450980053,-0.127345889343,0.14508525912,0.2373281981,-0.784395283095,-0.450671720153,-0.434481243039,0.108322330743,-0.0884659193847,0.590592005451,0.259089326733,0.357109805616,0.226495398549,0.25664026346,0.328606786045,0.217655271518,-0.0343673891249,-0.00544375234103,-0.34459586504,-0.50683681251,0.124473842429,0.438901589713,0.489385714907
7,0.141243712673,0.388014043225,0.0497308211446,0.195798823569,0.100799260529,-0.548173875413,0.365399772661,0.560413390808,0.02209431146,0.126805446459,0.574564745605,-0.458846338543,0.408203013139,0.235347562593,0.195564209497,0.121658050723,-0.87015981836,-0.135585961562,0.208780445416,-0.176055109522,0.9207122279,0.188878256687,0.366914226644,-0.555934221486,-0.216566115158,0.240457788791,0.0939615109136,-0.0884655744449,0.159406176067,-1.00357935325,0.0622500934829,0.652060973782,-0.223357781672,0.0999065307764,0.319101394885,0.41647525446,0.470449055668,0.2537585143,0.267932484852,0.466826264535,0.407535057253,0.114071025843,0.466083870698,-0.818081649934,-0.422902874818,0.427326887791,0.103311578247,-0.00835505679138,0.182716927094,0.148803514138
8,-0.242216977165,-0.341217331168,0.15766299491,-0.353034557715,0.0494656889015,-0.433804286076,-0.567086002624,-0.779650208035,0.281389518647,0.017682776516,0.125411705056,0.11512379562,-0.42339596891,0.208325566748,-0.407873178133,0.13902263579,0.458118160247,0.060794431863,0.451188134426,-0.0672159164434,0.154039530222,0.16523797227,-0.127988256712,-0.042707820746,0.2919410611,0.140404233742,0.426365591592,0.0216333473597,0.145970508126,0.000606155395356,0.374293312026,-0.0038200210303,-0.0142767034812,-0.0345071472161,-0.0318677489864,0.120419740682,0.00529663080448,-0.126080320806,-0.269969772564,-0.690293351391,0.35630315389,0.121016451284,-0.465443884252,0.151267941224,-0.0819259922646,0.440350654717,-0.816755250867,-0.140568394318,0.0277492264995,-0.215576716433
9,0.974662551396,-0.410152885765,0.168494883009,-0.437826687626,0.406676809102,1.16234509599,-0.351224262187,-0.325392535219,-0.98295427326,0.552037040476,-0.559048194509,1.35988107354,-0.304684215378,0.91424676239,1.01499866038,-0.566184931724,0.960293696821,-0.641890674611,-0.484714661412,-0.445494997573,-0.932136799927,-0.519727300686,0.215448523496,1.44834944835,-0.495299943246,-0.173837610046,-0.484412611566,-0.55005281049,-1.01008124373,-0.653491572772,-0.53915228007,0.880511098421,-0.348798963245,0.68232308347,-0.545817211041,0.502498863427,0.191428695092,0.0366559810699,0.254132341232,-0.431159491366,-0.763695839161,-0.440303052961,-0.347150364808,0.660844934173,-0.888690237195,-0.0468357101139,0.809204391796,-0.976869345561,-0.18149476053,-0.210695149442
