,0
0,-0.81923482045
1,-0.898220152597
2,-1.18723182872
3,-0.852108326505
4,-0.865844689002
5,-0.867225112742
6,-1.06998740719
7,-1.05642824876
8,-0.263553038804
9,-0.931218839073
